Id,Sales
20175,4973
20176,6314
20177,6224
20178,4674
20179,7759
20180,5101
20181,4164
20182,9955
20183,5040
20184,3270
20185,7061
20186,8279
20187,9221
20188,4672
20189,5056
20190,5749
20191,6887
20192,5238
20193,6760
20194,2836
20195,5219
20196,5355
20197,5156
20198,4123
20199,6477
20200,6990
20201,4423
20202,7340
20203,5605
20204,7650
20205,3895
20206,5935
20207,5375
20208,6227
20209,7321
20210,3620
20211,6730
20212,6855
20213,6453
20214,4715
20215,3255
20216,6416
20217,5915
20218,7361
20219,6058
20220,5002
20221,6987
20222,5931
20223,5180
20224,7013
20225,4631
20226,7191
20227,9264
20228,7352
20229,4007
20230,4741
20231,3642
20232,2902
20233,7249
20234,4886
20235,7788
20236,3716
20237,5917
20238,5748
20239,9360
20240,3939
20241,4871
20242,4575
20243,7301
20244,4674
20245,6321
20246,6785
20247,9087
20248,6035
20249,6433
20250,5169
20251,4108
20252,4568
20253,9436
20254,8168
20255,6020
20256,14022
20257,5201
20258,4493
20259,5546
20260,7519
20261,7997
20262,5751
20263,6829
20264,6982
20265,6856
20266,5032
20267,4747
20268,4768
20269,4203
20270,3816
20271,4584
20272,7472
20273,14515
20274,5581
20275,4509
20276,6062
20277,3266
20278,5384
20279,3181
20280,7976
20281,5270
20282,5547
20283,11499
20284,10199
20285,5839
20286,6223
20287,3230
20288,5412
20289,5343
20290,7718
20291,4243
20292,3416
20293,5208
20294,4871
20295,6890
20296,5436
20297,3431
20298,6466
20299,6885
20300,6242
20301,3953
20302,3616
20303,6639
20304,3680
20305,9061
20306,4590
20307,4278
20308,5680
20309,5210
20310,4234
20311,5153
20312,5614
20313,8901
20314,7948
20315,5170
20316,3920
20317,5552
20318,7550
20319,4709
20320,5218
20321,5580
20322,11046
20323,6484
20324,5240
20325,6324
20326,3990
20327,8231
20328,5078
20329,11237
20330,5474
20331,4674
20332,4567
20333,3182
20334,7098
20335,16446
20336,3745
20337,4129
20338,8056
20339,6306
20340,5971
20341,7149
20342,5340
20343,4902
20344,4192
20345,8418
20346,5088
20347,6392
20348,6512
20349,4590
20350,6870
20351,4926
20352,3172
20353,8132
20354,7726
20355,3952
20356,6464
20357,5676
20358,4095
20359,8454
20360,5390
20361,7564
20362,4048
20363,4330
20364,6120
20365,3159
20366,6947
20367,3769
20368,6064
20369,4588
20370,4879
20371,4974
20372,5889
20373,5904
20374,6993
20375,4897
20376,7333
20377,5885
20378,7000
20379,8545
20380,6482
20381,2921
20382,5409
20383,6758
20384,4667
20385,10494
20386,5168
20387,7782
20388,9712
20389,5599
20390,3608
20391,9504
20392,9083
20393,5154
20394,7326
20395,8754
20396,5258
20397,4849
20398,5996
20399,5044
20400,5035
20401,6445
20402,4298
20403,5876
20404,6005
20405,5893
20406,6629
20407,5444
20408,6323
20409,3560
20410,6693
20411,6015
20412,5219
20413,6386
20414,6054
20415,8735
20416,4999
20417,4566
20418,5029
20419,6209
20420,7151
20421,4186
20422,3833
20423,7410
20424,6207
20425,5159
20426,6678
20427,5814
20428,5980
20429,3945
20430,3615
20431,5687
20432,5750
20433,5762
20434,8515
20435,7437
20436,4522
20437,7974
20438,3164
20439,3195
20440,5730
20441,10944
20442,6840
20443,6263
20444,4034
20445,6266
20446,9035
20447,4978
20448,7187
20449,5399
20450,4472
20451,4901
20452,4877
20453,5343
20454,3919
20455,4229
20456,3972
20457,6643
20458,6362
20459,4184
20460,5832
20461,5719
20462,4605
20463,4599
20464,7305
20465,6779
20466,5252
20467,3719
20468,11214
20469,5279
20470,4526
20471,7652
20472,8058
20473,6413
20474,5248
20475,6824
20476,7962
20477,11284
20478,4038
20479,4157
20480,4257
20481,6179
20482,5059
20483,7100
20484,7694
20485,5340
20486,3776
20487,5720
20488,7741
20489,4221
20490,5922
20491,3622
20492,6266
20493,6645
20494,6615
20495,7935
20496,5610
20497,3318
20498,5569
20499,6514
20500,7386
20501,6595
20502,6397
20503,5299
20504,3886
20505,8535
20506,3908
20507,10411
20508,5043
20509,3825
20510,6110
20511,5608
20512,6350
20513,6852
20514,3375
20515,4025
20516,5730
20517,7404
20518,9347
20519,4564
20520,5803
20521,6590
20522,5516
20523,4506
20524,8852
20525,7361
20526,11032
20527,4018
20528,4846
20529,8914
20530,7827
20531,4552
20532,8853
20533,6426
20534,4242
20535,4508
20536,3849
20537,4707
20538,5111
20539,4387
20540,4851
20541,8679
20542,6073
20543,19005
20544,5210
20545,4184
20546,6292
20547,8706
20548,5417
20549,6087
20550,5390
20551,7776
20552,6757
20553,3847
20554,5423
20555,5855
20556,7536
20557,6111
20558,8033
20559,4241
20560,4098
20561,4685
20562,8560
20563,10491
20564,8412
20565,6571
20566,4755
20567,5015
20568,3876
20569,7536
20570,8552
20571,8722
20572,4902
20573,4617
20574,4238
20575,4710
20576,9363
20577,6294
20578,4269
20579,4280
20580,6695
20581,3810
20582,6245
20583,3445
20584,5429
20585,6081
20586,5028
20587,6046
20588,5595
20589,4233
20590,6639
20591,5425
20592,8475
20593,5311
20594,7407
20595,6756
20596,8486
20597,5932
20598,8070
20599,4145
20600,4742
20601,5920
20602,5447
20603,8054
20604,6332
20605,5071
20606,6197
20607,6147
20608,8162
20609,3647
20610,12179
20611,4137
20612,5985
20613,7638
20614,5026
20615,4872
20616,5538
20617,6388
20618,4309
20619,4288
20620,7088
20621,6529
20622,6045
20623,4219
20624,6819
20625,9837
20626,6207
20627,4722
20628,5463
20629,6081
20630,6367
20631,5997
20632,3827
20633,6656
20634,5896
20635,6323
20636,6789
20637,4260
20638,5741
20639,4174
20640,6546
20641,8231
20642,4909
20643,4639
20644,5460
20645,4901
20646,4640
20647,7640
20648,6087
20649,7072
20650,5006
20651,4544
20652,5473
20653,6900
20654,7618
20655,6752
20656,7124
20657,5029
20658,7412
20659,5167
20660,6345
20661,7899
20662,5619
20663,9199
20664,6643
20665,6591
20666,4896
20667,6587
20668,6269
20669,5771
20670,3804
20671,5209
20672,7201
20673,6460
20674,4436
20675,8013
20676,6529
20677,5412
20678,4958
20679,5229
20680,6586
20681,6282
20682,5881
20683,4448
20684,5030
20685,6043
20686,3232
20687,6156
20688,4107
20689,7663
20690,6743
20691,6091
20692,7084
20693,4856
20694,4190
20695,9289
20696,5832
20697,6677
20698,7181
20699,4129
20700,5329
20701,5242
20702,6937
20703,10676
20704,6000
20705,2586
20706,4494
20707,7036
20708,7720
20709,4861
20710,6392
20711,4316
20712,5157
20713,3192
20714,4606
20715,5164
20716,5740
20717,6854
20718,5610
20719,6878
20720,7245
20721,6886
20722,3677
20723,8851
20724,9556
20725,5305
20726,7169
20727,4080
20728,5729
20729,3430
20730,6252
20731,4335
20732,8382
20733,6520
20734,7278
20735,7877
20736,4757
20737,7119
20738,17818
20739,9276
20740,5437
20741,2311
20742,5214
20743,8575
20744,5337
20745,10427
20746,16777
20747,3136
20748,4835
20749,7444
20750,4449
20751,8566
20752,5761
20753,6468
20754,3069
20755,6461
20756,5622
20757,7043
20758,7194
20759,5447
20760,4926
20761,6426
20762,4418
20763,4312
20764,7167
20765,4700
20766,5525
20767,6805
20768,5723
20769,4789
20770,6642
20771,6541
20772,7102
20773,6631
20774,6140
20775,5122
20776,2898
20777,5588
20778,6683
20779,4570
20780,4347
20781,8402
20782,6047
20783,8579
20784,6271
20785,4884
20786,4901
20787,4275
20788,8523
20789,4354
20790,7223
20791,14300
20792,6509
20793,5843
20794,4030
20795,4408
20796,6276
20797,3465
20798,6069
20799,8890
20800,4762
20801,13608
20802,12753
20803,4263
20804,6411
20805,4847
20806,5993
20807,4951
20808,9863
20809,6173
20810,7668
20811,4359
20812,6540
20813,4037
20814,8075
20815,5731
20816,5227
20817,5830
20818,4974
20819,6976
20820,8995
20821,4924
20822,9168
20823,5916
20824,8902
20825,4347
20826,4486
20827,4435
20828,7826
20829,5661
20830,6318
20831,5899
20832,7761
20833,3883
20834,7110
20835,5823
20836,3594
20837,12413
20838,15442
20839,5794
20840,6981
20841,8290
20842,9464
20843,10112
20844,5595
20845,7228
20846,5083
20847,6807
20848,3893
20849,5012
20850,4485
20851,5028
20852,7318
20853,4785
20854,4014
20855,5142
20856,3271
20857,3949
20858,4751
20859,5542
20860,7578
20861,7417
20862,6937
20863,5471
20864,5415
20865,10149
20866,7210
20867,4771
20868,3984
20869,7747
20870,4217
20871,6249
20872,3190
20873,4726
20874,6671
20875,5561
20876,4422
20877,7485
20878,8384
20879,10986
20880,5732
20881,8102
20882,3297
20883,4808
20884,5109
20885,3305
20886,7105
20887,4728
20888,5166
20889,8197
20890,10750
20891,6948
20892,4890
20893,4656
20894,8415
20895,6018
20896,5757
20897,4047
20898,6090
20899,8479
20900,4046
20901,6187
20902,6497
20903,7115
20904,12492
20905,5218
20906,11258
20907,6038
20908,4769
20909,3271
20910,5649
20911,5166
20912,4385
20913,5978
20914,4113
20915,4059
20916,5710
20917,3384
20918,7472
20919,5705
20920,7016
20921,7231
20922,4206
20923,8432
20924,6593
20925,4592
20926,4760
20927,5007
20928,9887
20929,6352
20930,4425
20931,7103
20932,7206
20933,5965
20934,5740
20935,7912
20936,5404
20937,4857
20938,5136
20939,7259
20940,5317
20941,5546
20942,4667
20943,4415
20944,3806
20945,4146
20946,6972
20947,8338
20948,9432
20949,9395
20950,6849
20951,4747
20952,4858
20953,10437
20954,9056
20955,5982
20956,7941
20957,7873
20958,5137
20959,4090
20960,10206
20961,4956
20962,6147
20963,5773
20964,2312
20965,9464
20966,5234
20967,4505
20968,4262
20969,4977
20970,6459
20971,6986
20972,5433
20973,4566
20974,4301
20975,3976
20976,2836
20977,6333
20978,16920
20979,5097
20980,4876
20981,6116
20982,4450
20983,4988
20984,4034
20985,4303
20986,6292
20987,5940
20988,3573
20989,7799
20990,4884
20991,4730
20992,8069
20993,7064
20994,9987
20995,5107
20996,6491
20997,4043
20998,5262
20999,13316
21000,7948
21001,5703
21002,4283
21003,4155
21004,5276
21005,4302
21006,9105
21007,4689
21008,5271
21009,5803
21010,4043
21011,5874
21012,6094
21013,6851
21014,5712
21015,3972
21016,5459
21017,5383
21018,8762
21019,7969
21020,5834
21021,4083
21022,6828
21023,5170
21024,4141
21025,6825
21026,6930
21027,5858
21028,5021
21029,6040
21030,6750
21031,5099
21032,6218
21033,5873
21034,4781
21035,7819
21036,4928
21037,4376
21038,9940
21039,5288
21040,3290
21041,7193
21042,7974
21043,9263
21044,4763
21045,5175
21046,5675
21047,6946
21048,5364
21049,6758
21050,2828
21051,5362
21052,5583
21053,5456
21054,4380
21055,6405
21056,7171
21057,4420
21058,7714
21059,5410
21060,7751
21061,3787
21062,6098
21063,5467
21064,6252
21065,7561
21066,3772
21067,6423
21068,6830
21069,6575
21070,4558
21071,3368
21072,6195
21073,6361
21074,7295
21075,6173
21076,5126
21077,6842
21078,6350
21079,5437
21080,6832
21081,4980
21082,7420
21083,9305
21084,7334
21085,4220
21086,4750
21087,3630
21088,3025
21089,7692
21090,4703
21091,8239
21092,3635
21093,5987
21094,5873
21095,9336
21096,3865
21097,4717
21098,4701
21099,7559
21100,4505
21101,6395
21102,6613
21103,9214
21104,5915
21105,6581
21106,5153
21107,4316
21108,4416
21109,9689
21110,8442
21111,6360
21112,13889
21113,5494
21114,4453
21115,5836
21116,7440
21117,7918
21118,5597
21119,6934
21120,7005
21121,6830
21122,5002
21123,4708
21124,5174
21125,4127
21126,3929
21127,4874
21128,7570
21129,14128
21130,5727
21131,4716
21132,6331
21133,3210
21134,5378
21135,3316
21136,8273
21137,5170
21138,5876
21139,11790
21140,10123
21141,6130
21142,6384
21143,3219
21144,5609
21145,5585
21146,7610
21147,4355
21148,3344
21149,5326
21150,4856
21151,7149
21152,5365
21153,3512
21154,6283
21155,7089
21156,6516
21157,4054
21158,3629
21159,7036
21160,3656
21161,9100
21162,4543
21163,4414
21164,5605
21165,5282
21166,4039
21167,5182
21168,5671
21169,8840
21170,8244
21171,5090
21172,3996
21173,5742
21174,7567
21175,4839
21176,5400
21177,5697
21178,11020
21179,6483
21180,5409
21181,6575
21182,3954
21183,8511
21184,5067
21185,11691
21186,5337
21187,4686
21188,4687
21189,3303
21190,7575
21191,15915
21192,4014
21193,3962
21194,8394
21195,6221
21196,6090
21197,7071
21198,5413
21199,4762
21200,4393
21201,8620
21202,5296
21203,6482
21204,6278
21205,4755
21206,6785
21207,4799
21208,3213
21209,8455
21210,8274
21211,4147
21212,6235
21213,5562
21214,4244
21215,8337
21216,5096
21217,7600
21218,4026
21219,4426
21220,6358
21221,3149
21222,7141
21223,4026
21224,6097
21225,4863
21226,4921
21227,5038
21228,6138
21229,5995
21230,6853
21231,4909
21232,7338
21233,5980
21234,7166
21235,8609
21236,6485
21237,2740
21238,5520
21239,7112
21240,4688
21241,10262
21242,5078
21243,7967
21244,9894
21245,5497
21246,3840
21247,9679
21248,9320
21249,4996
21250,7358
21251,9109
21252,4834
21253,4865
21254,6256
21255,5327
21256,4950
21257,6274
21258,4537
21259,5630
21260,5944
21261,6140
21262,6659
21263,5634
21264,6274
21265,3769
21266,6918
21267,6214
21268,5467
21269,6423
21270,5993
21271,8966
21272,4876
21273,4732
21274,4937
21275,6157
21276,7073
21277,4373
21278,4019
21279,7228
21280,5955
21281,5391
21282,6649
21283,5648
21284,6063
21285,3908
21286,3839
21287,5701
21288,5731
21289,5950
21290,8531
21291,7637
21292,4684
21293,8258
21294,3225
21295,3507
21296,5872
21297,11267
21298,6990
21299,6617
21300,4267
21301,6512
21302,9129
21303,4942
21304,6996
21305,5478
21306,4587
21307,5131
21308,4660
21309,5637
21310,4186
21311,4240
21312,4039
21313,6610
21314,6685
21315,4109
21316,5997
21317,5496
21318,4691
21319,4787
21320,7045
21321,6778
21322,5058
21323,3999
21324,12121
21325,5319
21326,4709
21327,7667
21328,7937
21329,6574
21330,5132
21331,6952
21332,8082
21333,11518
21334,4262
21335,4301
21336,4137
21337,6230
21338,4973
21339,6942
21340,7938
21341,5214
21342,3941
21343,5676
21344,8230
21345,4359
21346,6012
21347,3691
21348,6213
21349,6847
21350,6889
21351,8318
21352,5951
21353,3230
21354,5409
21355,6774
21356,7341
21357,6794
21358,6239
21359,5344
21360,4024
21361,8649
21362,4081
21363,10509
21364,5002
21365,3740
21366,6082
21367,5821
21368,6741
21369,7111
21370,3512
21371,4208
21372,5883
21373,7641
21374,9354
21375,4481
21376,5884
21377,6962
21378,5491
21379,4739
21380,8732
21381,7566
21382,10868
21383,3845
21384,4932
21385,8746
21386,8236
21387,4790
21388,9098
21389,6476
21390,4211
21391,4331
21392,3897
21393,5017
21394,5187
21395,4557
21396,5173
21397,8921
21398,6129
21399,18708
21400,5038
21401,0
21402,0
21403,0
21404,0
21405,0
21406,0
21407,0
21408,0
21409,0
21410,0
21411,0
21412,0
21413,0
21414,0
21415,0
21416,0
21417,0
21418,0
21419,0
21420,0
21421,0
21422,0
21423,0
21424,0
21425,0
21426,0
21427,0
21428,0
21429,0
21430,0
21431,0
21432,0
21433,0
21434,0
21435,0
21436,0
21437,0
21438,0
21439,0
21440,63
21441,0
21442,0
21443,29
21444,0
21445,0
21446,0
21447,24
21448,0
21449,0
21450,0
21451,77
21452,0
21453,0
21454,0
21455,0
21456,0
21457,0
21458,0
21459,0
21460,0
21461,0
21462,6
21463,80
21464,0
21465,0
21466,0
21467,0
21468,0
21469,0
21470,0
21471,0
21472,0
21473,0
21474,0
21475,0
21476,0
21477,0
21478,0
21479,0
21480,0
21481,0
21482,0
21483,0
21484,0
21485,0
21486,0
21487,169
21488,0
21489,0
21490,0
21491,0
21492,4898
21493,0
21494,0
21495,0
21496,0
21497,0
21498,0
21499,0
21500,0
21501,0
21502,0
21503,0
21504,0
21505,0
21506,0
21507,0
21508,0
21509,0
21510,0
21511,0
21512,0
21513,0
21514,0
21515,0
21516,0
21517,0
21518,0
21519,0
21520,136
21521,0
21522,0
21523,0
21524,0
21525,0
21526,0
21527,0
21528,0
21529,0
21530,0
21531,0
21532,0
21533,0
21534,0
21535,0
21536,0
21537,0
21538,0
21539,0
21540,0
21541,0
21542,0
21543,0
21544,0
21545,0
21546,0
21547,15
21548,178
21549,0
21550,0
21551,0
21552,0
21553,0
21554,0
21555,37
21556,0
21557,0
21558,0
21559,0
21560,3819
21561,0
21562,0
21563,0
21564,0
21565,0
21566,0
21567,0
21568,0
21569,0
21570,0
21571,0
21572,0
21573,0
21574,0
21575,0
21576,0
21577,0
21578,0
21579,0
21580,0
21581,0
21582,0
21583,0
21584,0
21585,0
21586,0
21587,0
21588,0
21589,0
21590,0
21591,0
21592,0
21593,0
21594,0
21595,0
21596,0
21597,17
21598,0
21599,0
21600,0
21601,11897
21602,23039
21603,78
21604,0
21605,189
21606,0
21607,0
21608,0
21609,0
21610,4916
21611,0
21612,0
21613,0
21614,0
21615,0
21616,13
21617,0
21618,0
21619,54
21620,10
21621,0
21622,0
21623,0
21624,0
21625,0
21626,0
21627,0
21628,0
21629,5259
21630,0
21631,0
21632,0
21633,0
21634,0
21635,0
21636,0
21637,0
21638,0
21639,5241
21640,0
21641,0
21642,0
21643,0
21644,0
21645,56
21646,0
21647,0
21648,0
21649,0
21650,35
21651,0
21652,0
21653,0
21654,0
21655,0
21656,0
21657,8129
21658,0
21659,41
21660,0
21661,0
21662,0
21663,0
21664,0
21665,0
21666,0
21667,0
21668,0
21669,42
21670,0
21671,0
21672,0
21673,0
21674,5931
21675,0
21676,0
21677,29
21678,0
21679,16
21680,0
21681,0
21682,0
21683,0
21684,0
21685,33
21686,0
21687,0
21688,0
21689,0
21690,0
21691,0
21692,0
21693,0
21694,0
21695,0
21696,0
21697,0
21698,0
21699,0
21700,0
21701,0
21702,0
21703,0
21704,0
21705,0
21706,0
21707,0
21708,0
21709,0
21710,0
21711,0
21712,0
21713,0
21714,0
21715,0
21716,0
21717,239
21718,0
21719,47
21720,0
21721,0
21722,0
21723,0
21724,0
21725,243
21726,0
21727,0
21728,0
21729,0
21730,0
21731,0
21732,0
21733,0
21734,0
21735,0
21736,3291
21737,179
21738,0
21739,0
21740,0
21741,0
21742,212
21743,0
21744,0
21745,0
21746,0
21747,65
21748,0
21749,0
21750,5846
21751,149
21752,0
21753,0
21754,105
21755,0
21756,2
21757,0
21758,0
21759,0
21760,0
21761,188
21762,0
21763,0
21764,0
21765,0
21766,0
21767,0
21768,0
21769,198
21770,7
21771,0
21772,0
21773,0
21774,31
21775,0
21776,0
21777,0
21778,0
21779,0
21780,0
21781,0
21782,37
21783,0
21784,0
21785,0
21786,0
21787,0
21788,0
21789,0
21790,0
21791,0
21792,0
21793,5601
21794,0
21795,114
21796,0
21797,0
21798,0
21799,0
21800,0
21801,0
21802,0
21803,5066
21804,0
21805,0
21806,0
21807,4156
21808,0
21809,0
21810,0
21811,0
21812,0
21813,0
21814,0
21815,0
21816,0
21817,0
21818,0
21819,0
21820,0
21821,0
21822,0
21823,0
21824,0
21825,9
21826,0
21827,0
21828,287
21829,0
21830,0
21831,0
21832,0
21833,0
21834,16492
21835,0
21836,0
21837,0
21838,0
21839,0
21840,59
21841,0
21842,131
21843,0
21844,0
21845,0
21846,0
21847,0
21848,6678
21849,0
21850,0
21851,0
21852,0
21853,0
21854,0
21855,0
21856,34
21857,0
21858,0
21859,30
21860,0
21861,0
21862,0
21863,0
21864,0
21865,0
21866,0
21867,0
21868,0
21869,0
21870,0
21871,0
21872,0
21873,0
21874,0
21875,0
21876,0
21877,0
21878,43
21879,0
21880,0
21881,0
21882,0
21883,0
21884,0
21885,0
21886,0
21887,0
21888,0
21889,186
21890,0
21891,0
21892,0
21893,0
21894,0
21895,0
21896,0
21897,0
21898,217
21899,0
21900,0
21901,0
21902,0
21903,0
21904,0
21905,0
21906,0
21907,0
21908,0
21909,0
21910,0
21911,0
21912,0
21913,0
21914,0
21915,0
21916,0
21917,0
21918,0
21919,0
21920,0
21921,0
21922,0
21923,8268
21924,0
21925,0
21926,63
21927,0
21928,0
21929,0
21930,0
21931,0
21932,0
21933,0
21934,0
21935,0
21936,0
21937,0
21938,0
21939,0
21940,0
21941,0
21942,0
21943,0
21944,0
21945,0
21946,27
21947,0
21948,0
21949,0
21950,0
21951,0
21952,0
21953,0
21954,0
21955,0
21956,42
21957,0
21958,35
21959,0
21960,0
21961,0
21962,0
21963,0
21964,30
21965,0
21966,0
21967,4315
21968,14688
21969,0
21970,0
21971,0
21972,0
21973,0
21974,0
21975,0
21976,0
21977,0
21978,0
21979,0
21980,0
21981,0
21982,0
21983,0
21984,0
21985,38
21986,0
21987,0
21988,0
21989,0
21990,0
21991,0
21992,0
21993,0
21994,0
21995,0
21996,10575
21997,0
21998,0
21999,0
22000,0
22001,0
22002,0
22003,0
22004,0
22005,0
22006,0
22007,0
22008,0
22009,0
22010,12
22011,0
22012,0
22013,0
22014,0
22015,0
22016,0
22017,0
22018,0
22019,0
22020,0
22021,0
22022,75
22023,0
22024,0
22025,0
22026,0
22027,0
22028,0
22029,0
22030,0
22031,0
22032,0
22033,0
22034,0
22035,0
22036,0
22037,0
22038,0
22039,0
22040,0
22041,0
22042,0
22043,0
22044,0
22045,0
22046,0
22047,153
22048,0
22049,47
22050,0
22051,0
22052,0
22053,0
22054,0
22055,42
22056,0
22057,0
22058,0
22059,0
22060,62
22061,0
22062,0
22063,0
22064,0
22065,0
22066,4985
22067,0
22068,39
22069,0
22070,3352
22071,0
22072,120
22073,0
22074,0
22075,0
22076,0
22077,0
22078,0
22079,0
22080,0
22081,0
22082,0
22083,0
22084,0
22085,0
22086,1
22087,0
22088,0
22089,0
22090,0
22091,0
22092,0
22093,76
22094,0
22095,0
22096,0
22097,4
22098,0
22099,0
22100,0
22101,0
22102,0
22103,0
22104,0
22105,53
22106,0
22107,0
22108,247
22109,0
22110,0
22111,0
22112,0
22113,26
22114,0
22115,116
22116,0
22117,0
22118,0
22119,0
22120,0
22121,2514
22122,0
22123,0
22124,0
22125,0
22126,0
22127,0
22128,0
22129,0
22130,0
22131,0
22132,0
22133,0
22134,0
22135,31
22136,7468
22137,0
22138,0
22139,30
22140,0
22141,0
22142,0
22143,0
22144,0
22145,0
22146,0
22147,0
22148,0
22149,0
22150,0
22151,0
22152,0
22153,0
22154,0
22155,0
22156,0
22157,0
22158,0
22159,0
22160,0
22161,0
22162,0
22163,0
22164,59
22165,0
22166,0
22167,0
22168,0
22169,0
22170,0
22171,0
22172,0
22173,33
22174,0
22175,0
22176,31
22177,0
22178,52
22179,0
22180,0
22181,0
22182,0
22183,0
22184,0
22185,0
22186,0
22187,0
22188,0
22189,0
22190,0
22191,0
22192,0
22193,0
22194,0
22195,0
22196,0
22197,0
22198,0
22199,0
22200,5298
22201,0
22202,0
22203,0
22204,0
22205,0
22206,0
22207,0
22208,0
22209,0
22210,30
22211,0
22212,0
22213,0
22214,0
22215,0
22216,0
22217,0
22218,0
22219,0
22220,0
22221,0
22222,0
22223,0
22224,0
22225,0
22226,0
22227,0
22228,0
22229,0
22230,0
22231,0
22232,0
22233,0
22234,0
22235,0
22236,0
22237,0
22238,0
22239,77
22240,0
22241,9752
22242,5784
22243,0
22244,0
22245,0
22246,0
22247,3
22248,0
22249,0
22250,0
22251,0
22252,0
22253,0
22254,0
22255,48
22256,0
22257,4447
22258,4880
22259,6601
22260,3520
22261,5558
22262,4701
22263,6603
22264,5894
22265,4094
22266,4006
22267,5617
22268,5846
22269,4746
22270,6146
22271,4411
22272,3681
22273,4420
22274,7432
22275,9285
22276,7118
22277,5997
22278,4321
22279,5321
22280,2790
22281,7707
22282,7361
22283,8922
22284,5047
22285,3071
22286,4702
22287,4962
22288,8173
22289,5050
22290,5014
22291,4493
22292,5643
22293,3156
22294,6672
22295,3698
22296,6640
22297,6732
22298,4015
22299,7123
22300,5254
22301,4228
22302,4544
22303,6502
22304,9385
22305,5786
22306,5674
22307,7723
22308,8112
22309,5433
22310,6911
22311,2671
22312,3121
22313,4893
22314,5700
22315,7972
22316,6733
22317,4088
22318,7235
22319,7109
22320,6477
22321,3155
22322,10569
22323,3603
22324,4788
22325,7173
22326,4634
22327,4918
22328,4194
22329,5448
22330,4544
22331,4651
22332,7724
22333,6549
22334,5481
22335,3362
22336,6729
22337,10676
22338,5342
22339,3485
22340,6107
22341,5883
22342,6922
22343,7720
22344,2778
22345,6490
22346,4659
22347,5851
22348,5213
22349,3542
22350,5193
22351,4494
22352,6424
22353,8000
22354,4354
22355,4570
22356,5748
22357,5637
22358,4489
22359,7221
22360,5001
22361,6182
22362,4403
22363,3670
22364,4950
22365,6871
22366,6798
22367,6576
22368,7257
22369,4375
22370,7219
22371,3620
22372,4467
22373,7337
22374,6383
22375,7527
22376,8427
22377,6348
22378,4876
22379,6501
22380,6715
22381,4395
22382,3159
22383,5263
22384,5309
22385,6427
22386,4119
22387,5956
22388,6570
22389,5743
22390,5283
22391,3450
22392,5871
22393,6434
22394,4250
22395,4767
22396,3541
22397,5317
22398,3253
22399,4745
22400,4091
22401,7513
22402,6070
22403,6729
22404,9274
22405,3891
22406,4496
22407,9431
22408,5646
22409,6926
22410,6810
22411,5119
22412,5532
22413,4704
22414,5269
22415,7998
22416,4182
22417,2737
22418,3734
22419,6782
22420,8727
22421,5506
22422,5981
22423,4139
22424,3444
22425,2281
22426,3760
22427,5108
22428,5912
22429,5766
22430,4729
22431,7468
22432,7477
22433,6747
22434,4329
22435,8013
22436,8533
22437,4180
22438,6113
22439,4541
22440,5965
22441,3028
22442,5348
22443,4211
22444,7976
22445,5985
22446,7082
22447,7159
22448,4617
22449,6878
22450,17214
22451,8488
22452,3808
22453,2891
22454,5775
22455,8243
22456,4818
22457,11652
22458,21995
22459,3883
22460,3107
22461,9729
22462,3570
22463,6774
22464,4088
22465,5388
22466,4608
22467,6633
22468,5407
22469,5471
22470,7613
22471,5831
22472,5571
22473,6583
22474,4718
22475,5205
22476,7971
22477,4764
22478,5566
22479,4768
22480,4007
22481,4446
22482,5139
22483,5171
22484,7842
22485,5487
22486,6631
22487,4694
22488,3507
22489,4839
22490,5527
22491,4797
22492,3347
22493,7490
22494,5284
22495,5797
22496,5343
22497,4316
22498,3715
22499,3214
22500,8144
22501,5368
22502,6624
22503,12269
22504,6785
22505,5107
22506,4906
22507,3217
22508,5120
22509,3811
22510,4543
22511,8162
22512,4777
22513,9042
22514,11073
22515,5048
22516,5876
22517,4412
22518,5052
22519,4594
22520,10256
22521,5906
22522,6204
22523,3489
22524,5616
22525,4803
22526,8138
22527,6280
22528,5064
22529,6315
22530,5772
22531,7613
22532,7250
22533,5653
22534,8559
22535,6661
22536,7826
22537,3607
22538,4862
22539,4237
22540,7550
22541,6700
22542,6804
22543,5700
22544,7419
22545,4350
22546,6461
22547,5587
22548,3028
22549,12447
22550,16073
22551,6416
22552,6518
22553,7360
22554,8082
22555,8034
22556,3882
22557,4866
22558,5117
22559,7676
22560,3097
22561,4260
22562,4783
22563,4791
22564,5693
22565,3518
22566,2957
22567,5655
22568,3592
22569,4216
22570,4849
22571,4901
22572,8073
22573,9649
22574,5513
22575,6412
22576,5763
22577,9340
22578,5642
22579,3651
22580,4272
22581,10365
22582,4107
22583,6274
22584,2427
22585,3673
22586,5788
22587,5772
22588,4813
22589,8143
22590,8544
22591,8398
22592,3698
22593,10194
22594,2397
22595,4036
22596,5969
22597,4032
22598,9125
22599,3244
22600,4716
22601,6368
22602,8728
22603,8626
22604,4781
22605,3663
22606,6274
22607,7717
22608,4854
22609,4416
22610,7719
22611,6360
22612,4646
22613,4197
22614,6742
22615,5260
22616,12161
22617,7259
22618,11857
22619,6523
22620,4531
22621,2539
22622,5740
22623,5517
22624,4358
22625,8256
22626,4727
22627,3018
22628,6337
22629,3098
22630,8197
22631,5970
22632,6730
22633,7047
22634,4222
22635,7593
22636,6900
22637,4719
22638,5363
22639,4362
22640,9127
22641,5861
22642,3694
22643,5478
22644,7335
